Entity ID,Friendly Name,State,Unit,Device Class,State Class,Icon,Last Updated,Last Changed,Domain,Integration,Restored,Supported Features
sensor.power_highest_peak_time_today,Solar production forecast Highest power peak time - today,2025-10-02T10:00:00+00:00,N/A,timestamp,N/A,N/A,2025-10-02T15:07:46.804457+00:00,2025-10-02T15:07:46.804457+00:00,sensor,N/A,False,N/A
sensor.power_highest_peak_time_tomorrow,Solar production forecast Highest power peak time - tomorrow,2025-10-02T03:45:13+00:00,N/A,timestamp,N/A,N/A,2025-10-02T15:07:46.805645+00:00,2025-10-02T15:07:46.805645+00:00,sensor,N/A,False,N/A
sensor.power_production_now,Solar production forecast Estimated power production - now,0,W,power,measurement,N/A,2025-10-02T15:07:46.806404+00:00,2025-10-02T15:07:46.806404+00:00,sensor,N/A,False,N/A
sensor.power_production_next_hour,Solar production forecast Estimated power production - in 1 hour,0,W,power,N/A,N/A,2025-10-02T15:07:46.807232+00:00,2025-10-02T15:07:46.807232+00:00,sensor,N/A,False,N/A
sensor.power_production_next_12hours,Solar production forecast Estimated power production - in 12 hours,0,W,power,N/A,N/A,2025-10-02T15:07:46.807982+00:00,2025-10-02T15:07:46.807982+00:00,sensor,N/A,False,N/A
sensor.power_production_next_24hours,Solar production forecast Estimated power production - in 24 hours,0,W,power,N/A,N/A,2025-10-02T15:07:46.808740+00:00,2025-10-02T15:07:46.808740+00:00,sensor,N/A,False,N/A
sensor.energy_current_hour,Solar production forecast Estimated energy production - this hour,0.0,kWh,energy,N/A,N/A,2025-10-02T15:07:46.809455+00:00,2025-10-02T15:07:46.809455+00:00,sensor,N/A,False,N/A
sensor.energy_next_hour,Solar production forecast Estimated energy production - next hour,0.0,kWh,energy,N/A,N/A,2025-10-02T15:07:46.814930+00:00,2025-10-02T15:07:46.814930+00:00,sensor,N/A,False,N/A
sensor.opensky,OpenSky,0,flights,N/A,measurement,N/A,2025-10-02T15:07:46.816705+00:00,2025-10-02T15:07:46.816705+00:00,sensor,Information provided by the OpenSky Network (https://opensky-network.org),False,N/A
sensor.jbarkhuizen_automation_code_discussions,jbarkhuizen/Automation-Code Discussions,0,discussions,N/A,measurement,N/A,2025-10-02T15:07:46.840891+00:00,2025-10-02T15:07:46.840891+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_discussions,jbarkhuizen/homeassistant-config-V3 Discussions,0,discussions,N/A,measurement,N/A,2025-10-02T15:07:46.843210+00:00,2025-10-02T15:07:46.843210+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_discussions,jbarkhuizen/homeassistant-config-V2 Discussions,0,discussions,N/A,measurement,N/A,2025-10-02T15:07:46.843999+00:00,2025-10-02T15:07:46.843999+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_stars,jbarkhuizen/Automation-Code Stars,0,stars,N/A,measurement,N/A,2025-10-02T15:07:46.849347+00:00,2025-10-02T15:07:46.849347+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_stars,jbarkhuizen/homeassistant-config-V3 Stars,0,stars,N/A,measurement,N/A,2025-10-02T15:07:46.850121+00:00,2025-10-02T15:07:46.850121+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_stars,jbarkhuizen/homeassistant-config-V2 Stars,0,stars,N/A,measurement,N/A,2025-10-02T15:07:46.850729+00:00,2025-10-02T15:07:46.850729+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_watchers,jbarkhuizen/Automation-Code Watchers,0,watchers,N/A,measurement,N/A,2025-10-02T15:07:46.851249+00:00,2025-10-02T15:07:46.851249+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_watchers,jbarkhuizen/homeassistant-config-V3 Watchers,0,watchers,N/A,measurement,N/A,2025-10-02T15:07:46.851874+00:00,2025-10-02T15:07:46.851874+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_watchers,jbarkhuizen/homeassistant-config-V2 Watchers,0,watchers,N/A,measurement,N/A,2025-10-02T15:07:46.852416+00:00,2025-10-02T15:07:46.852416+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_forks,jbarkhuizen/Automation-Code Forks,0,forks,N/A,measurement,N/A,2025-10-02T15:07:46.853026+00:00,2025-10-02T15:07:46.853026+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_forks,jbarkhuizen/homeassistant-config-V3 Forks,0,forks,N/A,measurement,N/A,2025-10-02T15:07:46.853570+00:00,2025-10-02T15:07:46.853570+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_forks,jbarkhuizen/homeassistant-config-V2 Forks,0,forks,N/A,measurement,N/A,2025-10-02T15:07:46.854080+00:00,2025-10-02T15:07:46.854080+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_issues,jbarkhuizen/Automation-Code Issues,0,issues,N/A,measurement,N/A,2025-10-02T15:07:46.854602+00:00,2025-10-02T15:07:46.854602+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_issues,jbarkhuizen/homeassistant-config-V3 Issues,0,issues,N/A,measurement,N/A,2025-10-02T15:07:46.855104+00:00,2025-10-02T15:07:46.855104+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_issues,jbarkhuizen/homeassistant-config-V2 Issues,0,issues,N/A,measurement,N/A,2025-10-02T15:07:46.864959+00:00,2025-10-02T15:07:46.864959+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_pull_requests,jbarkhuizen/Automation-Code Pull requests,0,pull requests,N/A,measurement,N/A,2025-10-02T15:07:46.865705+00:00,2025-10-02T15:07:46.865705+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_pull_requests,jbarkhuizen/homeassistant-config-V3 Pull requests,0,pull requests,N/A,measurement,N/A,2025-10-02T15:07:46.915772+00:00,2025-10-02T15:07:46.915772+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_pull_requests,jbarkhuizen/homeassistant-config-V2 Pull requests,0,pull requests,N/A,measurement,N/A,2025-10-02T15:07:46.916379+00:00,2025-10-02T15:07:46.916379+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_latest_commit,jbarkhuizen/Automation-Code Latest commit,Initial Automations,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.919088+00:00,2025-10-02T15:07:46.919088+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_latest_commit,jbarkhuizen/homeassistant-config-V3 Latest commit,Updated to automations and scripts,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.919708+00:00,2025-10-02T15:07:46.919708+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_latest_commit,jbarkhuizen/homeassistant-config-V2 Latest commit,Updated Sunsynk Integrations,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.920253+00:00,2025-10-02T15:07:46.920253+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_latest_discussion,jbarkhuizen/Automation-Code Latest discussion,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.930237+00:00,2025-10-02T15:07:46.930237+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_latest_discussion,jbarkhuizen/homeassistant-config-V3 Latest discussion,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.930941+00:00,2025-10-02T15:07:46.930941+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_latest_discussion,jbarkhuizen/homeassistant-config-V2 Latest discussion,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.931445+00:00,2025-10-02T15:07:46.931445+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_latest_release,jbarkhuizen/Automation-Code Latest release,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.932394+00:00,2025-10-02T15:07:46.932394+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_latest_release,jbarkhuizen/homeassistant-config-V3 Latest release,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.932949+00:00,2025-10-02T15:07:46.932949+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_latest_release,jbarkhuizen/homeassistant-config-V2 Latest release,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.933416+00:00,2025-10-02T15:07:46.933416+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_latest_issue,jbarkhuizen/Automation-Code Latest issue,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.942545+00:00,2025-10-02T15:07:46.942545+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_latest_issue,jbarkhuizen/homeassistant-config-V3 Latest issue,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.943187+00:00,2025-10-02T15:07:46.943187+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_latest_issue,jbarkhuizen/homeassistant-config-V2 Latest issue,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.945884+00:00,2025-10-02T15:07:46.945884+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_latest_pull_request,jbarkhuizen/Automation-Code Latest pull request,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.946536+00:00,2025-10-02T15:07:46.946536+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_latest_pull_request,jbarkhuizen/homeassistant-config-V3 Latest pull request,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.947141+00:00,2025-10-02T15:07:46.947141+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_latest_pull_request,jbarkhuizen/homeassistant-config-V2 Latest pull request,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.956302+00:00,2025-10-02T15:07:46.956302+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_automation_code_latest_tag,jbarkhuizen/Automation-Code Latest tag,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.957009+00:00,2025-10-02T15:07:46.957009+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v3_latest_tag,jbarkhuizen/homeassistant-config-V3 Latest tag,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.957619+00:00,2025-10-02T15:07:46.957619+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.jbarkhuizen_homeassistant_config_v2_latest_tag,jbarkhuizen/homeassistant-config-V2 Latest tag,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.958199+00:00,2025-10-02T15:07:46.958199+00:00,sensor,Data provided by the GitHub API,False,N/A
sensor.archer_d2_data_received,Archer_D2 Data received,0,B,data_size,total_increasing,N/A,2025-10-02T15:07:46.979678+00:00,2025-10-02T15:07:46.979678+00:00,sensor,N/A,False,N/A
sensor.archer_d2_data_sent,Archer_D2 Data sent,295072130,B,data_size,total_increasing,N/A,2025-10-02T15:38:46.979940+00:00,2025-10-02T15:38:46.979940+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packets_received,Archer_D2 Packets received,0,packets,N/A,total_increasing,N/A,2025-10-02T15:07:46.983227+00:00,2025-10-02T15:07:46.983227+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packets_sent,Archer_D2 Packets sent,1515310,packets,N/A,total_increasing,N/A,2025-10-02T15:38:46.980489+00:00,2025-10-02T15:38:46.980489+00:00,sensor,N/A,False,N/A
sensor.archer_d2_external_ip,Archer_D2 External IP,0.0.0.0,N/A,N/A,N/A,N/A,2025-10-02T15:07:46.984452+00:00,2025-10-02T15:07:46.984452+00:00,sensor,N/A,False,N/A
sensor.archer_d2_uptime,Archer_D2 Uptime,105210,s,duration,N/A,N/A,2025-10-02T15:38:46.980877+00:00,2025-10-02T15:38:46.980877+00:00,sensor,N/A,False,N/A
sensor.archer_d2_wan_status,Archer_D2 WAN status,Connected,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.002076+00:00,2025-10-02T15:07:47.002076+00:00,sensor,N/A,False,N/A
sensor.archer_d2_number_of_port_mapping_entries_ipv4_2,Archer_D2 Number of port mapping entries (IPv4),0,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.002663+00:00,2025-10-02T15:07:47.002663+00:00,sensor,N/A,False,N/A
sensor.archer_d2_download_speed,Archer_D2 Download speed,0.0,KiB/s,data_rate,measurement,N/A,2025-10-02T15:08:16.952211+00:00,2025-10-02T15:08:16.952211+00:00,sensor,N/A,False,N/A
sensor.archer_d2_upload_speed,Archer_D2 Upload speed,2.3270252388204,KiB/s,data_rate,measurement,N/A,2025-10-02T15:38:46.981344+00:00,2025-10-02T15:38:46.981344+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packet_download_speed,Archer_D2 Packet download speed,0.0,packets/s,N/A,measurement,N/A,2025-10-02T15:08:16.952478+00:00,2025-10-02T15:08:16.952478+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packet_upload_speed,Archer_D2 Packet upload speed,9.24228201886006,packets/s,N/A,measurement,N/A,2025-10-02T15:38:46.981772+00:00,2025-10-02T15:38:46.981772+00:00,sensor,N/A,False,N/A
sensor.archer_d2_data_received_2,Internet Home Gateway Device Data received,2686691626,B,data_size,total_increasing,N/A,2025-10-02T15:38:46.841452+00:00,2025-10-02T15:38:46.841452+00:00,sensor,N/A,False,N/A
sensor.archer_d2_data_sent_2,Internet Home Gateway Device Data sent,3594851601,B,data_size,total_increasing,N/A,2025-10-02T15:38:46.844751+00:00,2025-10-02T15:38:46.844751+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packets_received_2,Internet Home Gateway Device Packets received,12327281,packets,N/A,total_increasing,N/A,2025-10-02T15:38:46.845077+00:00,2025-10-02T15:38:46.845077+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packets_sent_2,Internet Home Gateway Device Packets sent,48924584,packets,N/A,total_increasing,N/A,2025-10-02T15:38:46.845901+00:00,2025-10-02T15:38:46.845901+00:00,sensor,N/A,False,N/A
sensor.archer_d2_external_ip_2,Internet Home Gateway Device External IP,102.33.34.191,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.035172+00:00,2025-10-02T15:07:47.035172+00:00,sensor,N/A,False,N/A
sensor.archer_d2_uptime_2,Internet Home Gateway Device Uptime,1759419432,s,duration,N/A,N/A,2025-10-02T15:38:46.846452+00:00,2025-10-02T15:38:46.846452+00:00,sensor,N/A,False,N/A
sensor.archer_d2_wan_status_2,Internet Home Gateway Device WAN status,Connected,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.042835+00:00,2025-10-02T15:07:47.042835+00:00,sensor,N/A,False,N/A
sensor.archer_d2_number_of_port_mapping_entries_ipv4,Internet Home Gateway Device Number of port mapping entries (IPv4),11,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.043395+00:00,2025-10-02T15:07:47.043395+00:00,sensor,N/A,False,N/A
sensor.archer_d2_download_speed_2,Internet Home Gateway Device Download speed,23.1085596874598,KiB/s,data_rate,measurement,N/A,2025-10-02T15:38:46.851177+00:00,2025-10-02T15:38:46.851177+00:00,sensor,N/A,False,N/A
sensor.archer_d2_upload_speed_2,Internet Home Gateway Device Upload speed,30.0963453779147,KiB/s,data_rate,measurement,N/A,2025-10-02T15:38:46.852549+00:00,2025-10-02T15:38:46.852549+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packet_download_speed_2,Internet Home Gateway Device Packet download speed,191.33224273955,packets/s,N/A,measurement,N/A,2025-10-02T15:38:46.852926+00:00,2025-10-02T15:38:46.852926+00:00,sensor,N/A,False,N/A
sensor.archer_d2_packet_upload_speed_2,Internet Home Gateway Device Packet upload speed,380.731163165703,packets/s,N/A,measurement,N/A,2025-10-02T15:38:46.853210+00:00,2025-10-02T15:38:46.853210+00:00,sensor,N/A,False,N/A
sensor.cloudflare_speed_test_ip_address,Cloudflare Speed Test IP address,2c0f:f528:40:6a68:b7a1:2f2b:c7e8:3010,N/A,N/A,N/A,N/A,2025-10-02T15:09:28.045177+00:00,2025-10-02T15:09:28.045177+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_isp,Cloudflare Speed Test ISP,Metrofibre Networx,N/A,N/A,N/A,N/A,2025-10-02T15:09:28.045905+00:00,2025-10-02T15:09:28.045905+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_latency,Cloudflare Speed Test Latency,42,ms,duration,measurement,N/A,2025-10-02T15:09:28.046263+00:00,2025-10-02T15:09:28.046263+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_jitter,Cloudflare Speed Test Jitter,24,ms,duration,measurement,N/A,2025-10-02T15:09:28.048879+00:00,2025-10-02T15:09:28.048879+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_100kb_down,Cloudflare Speed Test 100kB down,5.79,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.049337+00:00,2025-10-02T15:09:28.049337+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_100kb_up,Cloudflare Speed Test 100kB up,44.39,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.049718+00:00,2025-10-02T15:09:28.049718+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_1mb_down,Cloudflare Speed Test 1MB down,35.64,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.051629+00:00,2025-10-02T15:09:28.051629+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_1mb_up,Cloudflare Speed Test 1MB up,250.79,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.052032+00:00,2025-10-02T15:09:28.052032+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_10mb_down,Cloudflare Speed Test 10MB down,221.7,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.052424+00:00,2025-10-02T15:09:28.052424+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_10mb_up,Cloudflare Speed Test 10MB up,329.12,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.054150+00:00,2025-10-02T15:09:28.054150+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_25mb_down,Cloudflare Speed Test 25MB down,186.62,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.054898+00:00,2025-10-02T15:09:28.054898+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_90th_percentile_down,Cloudflare Speed Test 90th percentile down,273.92,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.055324+00:00,2025-10-02T15:09:28.055324+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.cloudflare_speed_test_90th_percentile_up,Cloudflare Speed Test 90th percentile up,340.47,Mbit/s,data_rate,measurement,N/A,2025-10-02T15:09:28.055939+00:00,2025-10-02T15:09:28.055939+00:00,sensor,Data retrieved from Cloudflare Speed Test,False,N/A
sensor.adguard_home_safe_browsing_blocked,AdGuard Home Safe browsing blocked,0,requests,N/A,N/A,N/A,2025-10-02T15:07:47.100752+00:00,2025-10-02T15:07:47.100752+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_free_share_johanbaserver2_shares,System Monitor Disk free /share/JohanbaServer2_Shares,6568.6,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.171390+00:00,2025-10-02T15:07:47.171390+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_free_config,System Monitor Disk free /config,85.8,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.172258+00:00,2025-10-02T15:07:47.172258+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_free_share,System Monitor Disk free /share,85.8,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.172937+00:00,2025-10-02T15:07:47.172937+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_free_run_audio,System Monitor Disk free /run/audio,85.8,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.173579+00:00,2025-10-02T15:07:47.173579+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_free,System Monitor Disk free /,85.8,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.174210+00:00,2025-10-02T15:07:47.174210+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_free_media,System Monitor Disk free /media,85.8,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.174975+00:00,2025-10-02T15:07:47.174975+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_free_ssl,System Monitor Disk free /ssl,85.8,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.175673+00:00,2025-10-02T15:07:47.175673+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_use_share_johanbaserver2_shares,System Monitor Disk use /share/JohanbaServer2_Shares,687.6,GiB,data_size,measurement,N/A,2025-10-02T15:07:47.176249+00:00,2025-10-02T15:07:47.176249+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_use_config,System Monitor Disk use /config,19.1,GiB,data_size,measurement,N/A,2025-10-02T15:34:01.853070+00:00,2025-10-02T15:34:01.853070+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_use_share,System Monitor Disk use /share,19.1,GiB,data_size,measurement,N/A,2025-10-02T15:34:01.853839+00:00,2025-10-02T15:34:01.853839+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_use_run_audio,System Monitor Disk use /run/audio,19.1,GiB,data_size,measurement,N/A,2025-10-02T15:34:01.854352+00:00,2025-10-02T15:34:01.854352+00:00,sensor,N/A,False,N/A
sensor.system_monitor_disk_use,System Monitor Disk use /,19.1,GiB,data_size,measurement,N/A,2025-10-02T15:34:01.854870+00:00,2025-10-02T15:34:01.854870+00:00,sensor,N/A,False,N/A
